file,result,dimensions,label
fs4712.jpg,"[[0.11372549 0.11372549 0.11372549 ... 0.23137255 0.23529412 0.23529412]
 [0.11372549 0.11372549 0.11372549 ... 0.23137255 0.23529412 0.23529412]
 [0.11372549 0.11372549 0.11372549 ... 0.23529412 0.23529412 0.23921569]
 ...
 [0.72156863 0.72156863 0.72941176 ... 0.76470588 0.76470588 0.76862745]
 [0.72941176 0.72941176 0.73333333 ... 0.74509804 0.74901961 0.75294118]
 [0.73333333 0.73333333 0.7372549  ... 0.73333333 0.74117647 0.74509804]]","(224, 224)",0
fs4373.jpg,"[[0.66666667 0.66666667 0.6627451  ... 0.7372549  0.74117647 0.74117647]
 [0.66666667 0.66666667 0.6627451  ... 0.7372549  0.74117647 0.74117647]
 [0.66666667 0.66666667 0.66666667 ... 0.7372549  0.7372549  0.74117647]
 ...
 [0.97254902 0.92941176 0.83921569 ... 1.         1.         1.        ]
 [0.98431373 0.96470588 0.92156863 ... 1.         1.         1.        ]
 [0.99215686 0.98039216 0.96078431 ... 1.         1.         1.        ]]","(224, 224)",0
fs4405.jpg,"[[0.23921569 0.23921569 0.23921569 ... 0.22745098 0.20784314 0.19607843]
 [0.23921569 0.23921569 0.23921569 ... 0.22745098 0.20784314 0.2       ]
 [0.23921569 0.23921569 0.23921569 ... 0.22745098 0.21176471 0.20392157]
 ...
 [0.5254902  0.5254902  0.5254902  ... 0.50980392 0.50588235 0.50588235]
 [0.5254902  0.5254902  0.5254902  ... 0.50980392 0.50980392 0.50588235]
 [0.5254902  0.5254902  0.5254902  ... 0.50980392 0.50980392 0.50588235]]","(224, 224)",0
fs4521.jpg,"[[0.26666667 0.27058824 0.2745098  ... 0.11372549 0.11764706 0.12156863]
 [0.27058824 0.27058824 0.26666667 ... 0.11372549 0.11764706 0.12156863]
 [0.2745098  0.27058824 0.25490196 ... 0.11764706 0.11764706 0.12156863]
 ...
 [0.54117647 0.5372549  0.53333333 ... 0.30196078 0.30980392 0.31372549]
 [0.56078431 0.55294118 0.54509804 ... 0.29019608 0.29019608 0.29019608]
 [0.56470588 0.56078431 0.54901961 ... 0.29411765 0.29411765 0.29803922]]","(224, 224)",0
fs4286.jpg,"[[0.67058824 0.67058824 0.66666667 ... 0.31372549 0.30980392 0.30588235]
 [0.67058824 0.66666667 0.66666667 ... 0.31372549 0.30588235 0.30196078]
 [0.66666667 0.66666667 0.6627451  ... 0.30196078 0.29019608 0.28627451]
 ...
 [0.71372549 0.71764706 0.70980392 ... 0.65882353 0.65882353 0.6627451 ]
 [0.71764706 0.71764706 0.71372549 ... 0.6627451  0.66666667 0.66666667]
 [0.72156863 0.72156863 0.71372549 ... 0.6627451  0.67058824 0.67058824]]","(224, 224)",0
fs4140.jpg,"[[0.12941176 0.12941176 0.1254902  ... 0.0745098  0.0745098  0.0745098 ]
 [0.12941176 0.12941176 0.1254902  ... 0.0745098  0.0745098  0.0745098 ]
 [0.12941176 0.1254902  0.1254902  ... 0.07843137 0.07843137 0.07843137]
 ...
 [0.74901961 0.74901961 0.74901961 ... 0.69411765 0.69803922 0.69803922]
 [0.74509804 0.74509804 0.74509804 ... 0.70196078 0.69803922 0.69803922]
 [0.74509804 0.74901961 0.74901961 ... 0.70196078 0.70196078 0.69803922]]","(224, 224)",0
fs4191.jpg,"[[0.3254902  0.3254902  0.3254902  ... 0.30196078 0.30196078 0.30196078]
 [0.3254902  0.3254902  0.3254902  ... 0.30196078 0.30196078 0.30196078]
 [0.3254902  0.3254902  0.3254902  ... 0.30196078 0.30196078 0.30196078]
 ...
 [0.56470588 0.56470588 0.56470588 ... 0.56862745 0.57254902 0.57254902]
 [0.56470588 0.56470588 0.56470588 ... 0.56862745 0.57254902 0.57254902]
 [0.56470588 0.56470588 0.56470588 ... 0.56862745 0.57254902 0.57254902]]","(224, 224)",0
fs4257.jpg,"[[0.46666667 0.4627451  0.45490196 ... 0.49019608 0.50196078 0.50588235]
 [0.4627451  0.45882353 0.45098039 ... 0.48627451 0.49803922 0.50196078]
 [0.45490196 0.45098039 0.44313725 ... 0.47843137 0.49019608 0.49411765]
 ...
 [0.87843137 0.85882353 0.82352941 ... 0.99215686 0.99215686 0.99215686]
 [0.87843137 0.85882353 0.83137255 ... 0.99607843 0.99607843 0.99607843]
 [0.87843137 0.85882353 0.83137255 ... 0.99607843 0.99607843 0.99607843]]","(224, 224)",0
fs4769.jpg,"[[0.08627451 0.08627451 0.08235294 ... 0.04313725 0.04313725 0.04313725]
 [0.08627451 0.08627451 0.08235294 ... 0.04313725 0.04313725 0.04313725]
 [0.08627451 0.08627451 0.08235294 ... 0.03921569 0.04313725 0.04313725]
 ...
 [0.97647059 0.93333333 0.84313725 ... 1.         1.         1.        ]
 [0.99215686 0.98039216 0.94901961 ... 1.         1.         1.        ]
 [1.         0.99607843 0.98431373 ... 1.         1.         1.        ]]","(224, 224)",0
fs4308.jpg,"[[0.24705882 0.24705882 0.24705882 ... 0.29019608 0.29019608 0.29019608]
 [0.24705882 0.24705882 0.24705882 ... 0.29019608 0.29019608 0.29019608]
 [0.25098039 0.25098039 0.24705882 ... 0.29019608 0.29019608 0.29019608]
 ...
 [0.58039216 0.58039216 0.58039216 ... 0.4745098  0.48235294 0.48627451]
 [0.58039216 0.58039216 0.58039216 ... 0.48235294 0.48627451 0.49019608]
 [0.58039216 0.58039216 0.58039216 ... 0.48627451 0.49019608 0.49411765]]","(224, 224)",0
fs4526.jpg,"[[0.25098039 0.25098039 0.25098039 ... 0.28235294 0.28235294 0.28235294]
 [0.25098039 0.25098039 0.25098039 ... 0.28235294 0.28235294 0.28235294]
 [0.25098039 0.25098039 0.25098039 ... 0.28235294 0.28235294 0.28235294]
 ...
 [0.6627451  0.6627451  0.6627451  ... 0.6        0.52941176 0.49019608]
 [0.6745098  0.6745098  0.67843137 ... 0.6        0.5254902  0.48627451]
 [0.68627451 0.69019608 0.69411765 ... 0.6        0.5254902  0.48627451]]","(224, 224)",0
