file,result,dimensions,label
r1698.jpg,"[[0.23137255 0.23137255 0.22745098 ... 0.17254902 0.17254902 0.17254902]
 [0.23137255 0.23137255 0.22745098 ... 0.17647059 0.18039216 0.18039216]
 [0.23137255 0.23137255 0.22745098 ... 0.2        0.20392157 0.20392157]
 ...
 [0.64313725 0.63921569 0.63921569 ... 0.79215686 0.78823529 0.78039216]
 [0.64705882 0.64705882 0.64313725 ... 0.79215686 0.79607843 0.79215686]
 [0.64705882 0.64705882 0.64705882 ... 0.79215686 0.79215686 0.79215686]]","(224, 224)",2
r1649.jpg,"[[0.02745098 0.02745098 0.02745098 ... 0.05490196 0.05882353 0.05882353]
 [0.02745098 0.02745098 0.02745098 ... 0.05490196 0.05882353 0.05882353]
 [0.02745098 0.02745098 0.02745098 ... 0.05490196 0.05882353 0.05882353]
 ...
 [0.39607843 0.39215686 0.38823529 ... 0.35294118 0.36078431 0.36078431]
 [0.4        0.39607843 0.39215686 ... 0.35686275 0.36470588 0.36862745]
 [0.40392157 0.4        0.39215686 ... 0.36078431 0.36862745 0.37254902]]","(224, 224)",2
r1711.jpg,"[[0.2745098  0.29411765 0.30196078 ... 0.54509804 0.52941176 0.51764706]
 [0.28235294 0.30196078 0.31372549 ... 0.50196078 0.51764706 0.5254902 ]
 [0.29411765 0.31764706 0.33333333 ... 0.40392157 0.48627451 0.52941176]
 ...
 [0.25882353 0.26666667 0.29019608 ... 0.43529412 0.45882353 0.46666667]
 [0.23921569 0.25098039 0.28235294 ... 0.4627451  0.47843137 0.48627451]
 [0.22352941 0.23921569 0.27843137 ... 0.47058824 0.48235294 0.49019608]]","(224, 224)",2
r1067.jpg,"[[0.14901961 0.12941176 0.09803922 ... 0.05882353 0.01960784 0.01960784]
 [0.20392157 0.18823529 0.16078431 ... 0.05490196 0.01960784 0.01960784]
 [0.3254902  0.31764706 0.30588235 ... 0.05098039 0.01568627 0.01568627]
 ...
 [0.23921569 0.23921569 0.24313725 ... 0.89019608 0.88627451 0.88627451]
 [0.22352941 0.23137255 0.24705882 ... 0.89019608 0.89019608 0.89019608]
 [0.22352941 0.23137255 0.24705882 ... 0.89019608 0.89019608 0.89019608]]","(224, 224)",2
r1285.jpg,"[[0.95686275 0.95294118 0.95294118 ... 0.87058824 0.89019608 0.89803922]
 [0.95294118 0.94901961 0.95294118 ... 0.87058824 0.89019608 0.89803922]
 [0.94509804 0.94509804 0.94901961 ... 0.85882353 0.87843137 0.88235294]
 ...
 [0.8        0.79607843 0.78823529 ... 0.65882353 0.66666667 0.67058824]
 [0.80392157 0.79607843 0.78039216 ... 0.66666667 0.6745098  0.67843137]
 [0.80392157 0.79607843 0.77254902 ... 0.66666667 0.67843137 0.68235294]]","(224, 224)",2
r1522.jpg,"[[0.89019608 0.88235294 0.83529412 ... 0.16470588 0.16862745 0.16862745]
 [0.89019608 0.87843137 0.83529412 ... 0.16470588 0.16862745 0.16862745]
 [0.88235294 0.8745098  0.83921569 ... 0.16470588 0.16862745 0.16862745]
 ...
 [0.91764706 0.91764706 0.91372549 ... 0.72156863 0.71764706 0.71372549]
 [0.91764706 0.91764706 0.91764706 ... 0.7254902  0.72156863 0.71764706]
 [0.91764706 0.91764706 0.91764706 ... 0.72941176 0.72156863 0.72156863]]","(224, 224)",2
r1635.jpg,"[[0.10196078 0.10196078 0.10196078 ... 0.06666667 0.07058824 0.0745098 ]
 [0.10196078 0.10196078 0.10196078 ... 0.07058824 0.0745098  0.0745098 ]
 [0.10196078 0.10196078 0.10196078 ... 0.0745098  0.07843137 0.08235294]
 ...
 [0.6745098  0.6745098  0.67058824 ... 0.69803922 0.69803922 0.69803922]
 [0.6745098  0.67058824 0.67058824 ... 0.69803922 0.69803922 0.70196078]
 [0.67058824 0.67058824 0.67058824 ... 0.69411765 0.69803922 0.69803922]]","(224, 224)",2
r1192.jpg,"[[0.97647059 0.97647059 0.98039216 ... 0.94117647 0.94901961 0.95294118]
 [0.97647059 0.97647059 0.98039216 ... 0.94117647 0.94901961 0.95294118]
 [0.97647059 0.98039216 0.98039216 ... 0.94117647 0.94901961 0.94901961]
 ...
 [0.93333333 0.93333333 0.93333333 ... 0.73333333 0.7372549  0.7372549 ]
 [0.9372549  0.9372549  0.9372549  ... 0.70588235 0.71764706 0.72156863]
 [0.9372549  0.9372549  0.94117647 ... 0.69411765 0.71372549 0.71764706]]","(224, 224)",2
r1254.jpg,"[[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
 [0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 ...
 [0.28627451 0.30980392 0.34509804 ... 0.61568627 0.62745098 0.63137255]
 [0.30588235 0.33333333 0.37254902 ... 0.61568627 0.62352941 0.62745098]
 [0.31372549 0.34509804 0.38823529 ... 0.61176471 0.61960784 0.61960784]]","(224, 224)",2
r1525.jpg,"[[0.77254902 0.76470588 0.76078431 ... 0.40392157 0.43137255 0.44313725]
 [0.74509804 0.74509804 0.74509804 ... 0.38823529 0.41960784 0.43921569]
 [0.68627451 0.69803922 0.71372549 ... 0.36078431 0.41960784 0.44313725]
 ...
 [0.82745098 0.83529412 0.84705882 ... 0.18039216 0.19215686 0.2       ]
 [0.82745098 0.83529412 0.84705882 ... 0.14901961 0.16470588 0.17254902]
 [0.82745098 0.83529412 0.84705882 ... 0.1372549  0.14901961 0.15686275]]","(224, 224)",2
